"female","cg","sc","hsg","mw","so","we","ne","exp1","exp2","exp3","wage"
1,0,1,0,0,1,0,0,12.5,1.5625,1.953125,6.76875
0,1,0,0,0,1,0,0,16,2.56,4.096,30.22959375
1,1,0,0,0,1,0,0,11,1.21,1.331,24.6136363636364
0,0,1,0,0,1,0,0,31.5,9.9225,31.255875,21.375
0,1,0,0,0,1,0,0,8,0.64,0.512,21.196875
0,1,0,0,0,1,0,0,16,2.56,4.096,20.5833333333333
0,0,1,0,0,1,0,0,25.5,6.5025,16.581375,10.7666666666667
0,0,0,1,0,1,0,0,8,0.64,0.512,12.825
1,0,1,0,0,1,0,0,13,1.69,2.197,10.6875
0,0,0,1,0,1,0,0,7,0.49,0.343,11.0833333333333
1,1,0,0,0,1,0,0,3,0.09,0.027,17.1
0,0,1,0,0,1,0,0,33,10.89,35.937,19.59375
0,0,0,1,0,1,0,0,10,1,1,10.6875
1,0,1,0,0,1,0,0,8,0.64,0.512,9.796875
1,0,0,1,0,1,0,0,6,0.36,0.216,4.275
1,1,0,0,0,1,0,0,24,5.76,13.824,11.115
1,0,0,1,0,1,0,0,13,1.69,2.197,9.375
0,1,0,0,0,1,0,0,4,0.16,0.064,18.7285714285714
1,0,1,0,0,1,0,0,13.5,1.8225,2.460375,12.6666666666667
0,0,0,1,0,1,0,0,6,0.36,0.216,8.90625
1,0,0,1,0,1,0,0,12,1.44,1.728,8.151
0,0,0,1,0,1,0,0,7,0.49,0.343,18.88125
0,0,1,0,0,1,0,0,12,1.44,1.728,8.55
1,0,0,1,0,1,0,0,33,10.89,35.937,10.1785714285714
0,0,0,1,0,1,0,0,22,4.84,10.648,24.9375
0,0,0,1,0,1,0,0,20,4,8,24.9375
0,0,1,0,0,1,0,0,4,0.16,0.064,9.2625
0,1,0,0,0,1,0,0,20,4,8,21.73125
0,0,0,1,0,1,0,0,9,0.81,0.729,14.25
1,1,0,0,0,1,0,0,20,4,8,27.93
0,0,0,1,0,1,0,0,7,0.49,0.343,7.421875
1,0,0,1,0,1,0,0,31,9.61,29.791,15.31875
0,1,0,0,0,1,0,0,29,8.41,24.389,21.66
1,0,0,1,0,1,0,0,25,6.25,15.625,24.9375
1,0,0,1,0,1,0,0,31,9.61,29.791,6.35142857142857
0,0,1,0,0,1,0,0,11.5,1.3225,1.520875,17.8125
0,1,0,0,0,1,0,0,5,0.25,0.125,14.25
0,1,0,0,0,1,0,0,3,0.09,0.027,19.95
0,0,0,1,0,1,0,0,8,0.64,0.512,12.2265
0,1,0,0,0,1,0,0,6,0.36,0.216,12.46875
0,0,1,0,0,1,0,0,4.5,0.2025,0.091125,12.46875
1,1,0,0,0,1,0,0,27,7.29,19.683,24.1153846153846
1,0,1,0,0,1,0,0,27,7.29,19.683,27.375
0,0,0,1,0,1,0,0,25,6.25,15.625,13.003125
1,0,0,1,0,1,0,0,9,0.81,0.729,11.9165625
1,0,1,0,0,1,0,0,30.5,9.3025,28.372625,7.8375
0,0,0,1,0,1,0,0,10,1,1,18.525
0,1,0,0,0,1,0,0,24,5.76,13.824,66.975
0,0,1,0,0,1,0,0,9.5,0.9025,0.857375,18.3214285714286
0,1,0,0,0,1,0,0,15,2.25,3.375,14.25
1,1,0,0,0,1,0,0,2,0.04,0.008,18.88125
1,1,0,0,0,1,0,0,4,0.16,0.064,48.45
0,1,0,0,0,1,0,0,31,9.61,29.791,42.75
0,1,0,0,0,1,0,0,26,6.76,17.576,52.36875
1,1,0,0,0,1,0,0,2,0.04,0.008,10.545
0,1,0,0,0,1,0,0,14,1.96,2.744,115.266666666667
0,1,0,0,0,1,0,0,18,3.24,5.832,43.81875
0,1,0,0,0,1,0,0,5,0.25,0.125,23.1569625
0,1,0,0,0,1,0,0,4,0.16,0.064,35.625
1,1,0,0,0,1,0,0,17,2.89,4.913,37.905475
1,1,0,0,0,1,0,0,6,0.36,0.216,21.375
1,1,0,0,0,1,0,0,2,0.04,0.008,14.25
0,1,0,0,0,1,0,0,2,0.04,0.008,22.44375
0,1,0,0,0,1,0,0,8,0.64,0.512,32.0625
0,1,0,0,0,1,0,0,2,0.04,0.008,17.8125
0,1,0,0,0,1,0,0,23,5.29,12.167,35.625
1,1,0,0,0,1,0,0,3,0.09,0.027,24.9375
0,1,0,0,0,1,0,0,23,5.29,12.167,16.3875
0,1,0,0,0,1,0,0,14,1.96,2.744,38.11875
0,1,0,0,0,1,0,0,23,5.29,12.167,13.41875
1,1,0,0,0,1,0,0,8,0.64,0.512,25.65
0,1,0,0,0,1,0,0,10,1,1,2.6676
0,1,0,0,0,1,0,0,2,0.04,0.008,12.46875
0,1,0,0,0,1,0,0,3,0.09,0.027,24.9375
1,1,0,0,0,1,0,0,17,2.89,4.913,10.7445
0,1,0,0,0,1,0,0,8,0.64,0.512,26.3625
0,1,0,0,0,1,0,0,3,0.09,0.027,16.03125
1,1,0,0,0,1,0,0,2,0.04,0.008,17.8125
0,1,0,0,0,1,0,0,28,7.84,21.952,45.9166666666667
1,1,0,0,0,1,0,0,9,0.81,0.729,19.59375
1,1,0,0,0,1,0,0,21,4.41,9.261,17.8125
0,1,0,0,0,1,0,0,30,9,27,51.65625
1,1,0,0,0,1,0,0,6,0.36,0.216,9.65113636363636
1,1,0,0,0,1,0,0,12,1.44,1.728,40.96875
0,1,0,0,0,1,0,0,6,0.36,0.216,17.45625
1,1,0,0,0,1,0,0,4,0.16,0.064,24.9375
0,1,0,0,0,1,0,0,24,5.76,13.824,57
1,1,0,0,0,1,0,0,16,2.56,4.096,16.4666666666667
0,1,0,0,0,1,0,0,5,0.25,0.125,19.59375
1,1,0,0,0,1,0,0,5,0.25,0.125,25.65
1,1,0,0,0,1,0,0,4,0.16,0.064,23.15625
1,1,0,0,0,1,0,0,6,0.36,0.216,18.88125
1,1,0,0,0,1,0,0,10,1,1,44.53125
0,1,0,0,0,1,0,0,2,0.04,0.008,19
1,1,0,0,0,1,0,0,6,0.36,0.216,26.125
1,1,0,0,0,1,0,0,29,8.41,24.389,17.1
0,1,0,0,0,1,0,0,14,1.96,2.744,10.26
0,1,0,0,0,1,0,0,19,3.61,6.859,25.65
1,1,0,0,0,1,0,0,13,1.69,2.197,28.5
1,1,0,0,0,1,0,0,2,0.04,0.008,10.87809375
1,1,0,0,0,1,0,0,2,0.04,0.008,25.65
0,1,0,0,0,1,0,0,3,0.09,0.027,17.1
1,0,0,1,0,1,0,0,9,0.81,0.729,8.265
0,1,0,0,0,1,0,0,3,0.09,0.027,21.375
0,1,0,0,0,1,0,0,2,0.04,0.008,19.59375
0,0,0,1,0,1,0,0,24,5.76,13.824,18.525
0,1,0,0,0,1,0,0,26,6.76,17.576,14.25035625
0,0,0,1,0,1,0,0,25,6.25,15.625,10.6875
1,0,1,0,0,1,0,0,12.5,1.5625,1.953125,8.55057
1,0,1,0,0,1,0,0,9.5,0.9025,0.857375,10.83
1,0,0,1,0,1,0,0,13,1.69,2.197,1.1856
1,0,1,0,0,1,0,0,6.5,0.4225,0.274625,6.10714285714286
0,0,0,1,0,1,0,0,16,2.56,4.096,11.115
0,0,0,1,0,1,0,0,13,1.69,2.197,13.3686375
1,0,1,0,0,1,0,0,27,7.29,19.683,8.46857142857143
1,0,0,1,0,1,0,0,20,4,8,12.6711
1,0,0,1,0,1,0,0,16,2.56,4.096,8.55
1,0,1,0,0,1,0,0,18.5,3.4225,6.331625,11.67075
0,1,0,0,0,1,0,0,8,0.64,0.512,6.4125
0,0,1,0,0,1,0,0,14.5,2.1025,3.048625,5.34375
1,1,0,0,0,1,0,0,3,0.09,0.027,8.90625
1,1,0,0,0,1,0,0,12,1.44,1.728,14.9625
1,0,0,1,0,1,0,0,14,1.96,2.744,14.25
1,1,0,0,0,1,0,0,7,0.49,0.343,23.15625
0,0,0,1,0,1,0,0,12,1.44,1.728,9.2625
0,1,0,0,0,1,0,0,13,1.69,2.197,12.290625
1,1,0,0,0,1,0,0,7,0.49,0.343,11.4
0,1,0,0,0,1,0,0,2,0.04,0.008,8.14285714285714
1,1,0,0,0,1,0,0,2,0.04,0.008,13.89375
1,1,0,0,0,1,0,0,25,6.25,15.625,17.8125
0,1,0,0,0,1,0,0,17,2.89,4.913,11.75625
1,0,1,0,0,1,0,0,4.5,0.2025,0.091125,4.275
0,0,0,1,0,1,0,0,6,0.36,0.216,10.438125
0,0,1,0,0,1,0,0,5.5,0.3025,0.166375,13.395
1,0,0,1,0,1,0,0,7,0.49,0.343,11.0833333333333
1,0,0,1,0,1,0,0,23,5.29,12.167,10.6875
0,1,0,0,0,1,0,0,3,0.09,0.027,10.1785714285714
0,0,0,1,0,1,0,0,8,0.64,0.512,21.375
1,1,0,0,0,1,0,0,8,0.64,0.512,8.55
1,1,0,0,0,1,0,0,3,0.09,0.027,7.125
1,1,0,0,0,1,0,0,25,6.25,15.625,142.5
0,1,0,0,0,1,0,0,31,9.61,29.791,15.5454545454546
1,0,1,0,0,1,0,0,5.5,0.3025,0.166375,9.36428571428572
1,1,0,0,0,1,0,0,23,5.29,12.167,23.3181818181818
0,0,1,0,0,1,0,0,6,0.36,0.216,16.03125
0,0,1,0,0,1,0,0,10.5,1.1025,1.157625,12.6214285714286
0,0,1,0,0,1,0,0,18.5,3.4225,6.331625,5.34375
1,1,0,0,0,1,0,0,4,0.16,0.064,15.39
0,0,0,1,0,1,0,0,11,1.21,1.331,32.775
0,1,0,0,0,1,0,0,2,0.04,0.008,28.5
0,0,0,1,0,1,0,0,6,0.36,0.216,14.25
1,1,0,0,0,1,0,0,12,1.44,1.728,14.25
1,1,0,0,0,1,0,0,13,1.69,2.197,76
0,1,0,0,0,1,0,0,4,0.16,0.064,27.7875
0,0,1,0,0,1,0,0,8.5,0.7225,0.614125,14.535
1,0,1,0,0,1,0,0,8.5,0.7225,0.614125,17.8125
1,1,0,0,0,1,0,0,3,0.09,0.027,10.6875
0,0,1,0,0,1,0,0,4.5,0.2025,0.091125,12.968925
1,1,0,0,0,1,0,0,12,1.44,1.728,22.8
1,1,0,0,0,1,0,0,8,0.64,0.512,34.9125
0,0,1,0,0,1,0,0,33.5,11.2225,37.595375,61.9875
0,1,0,0,0,1,0,0,9,0.81,0.729,24.58125
0,0,0,1,0,1,0,0,12,1.44,1.728,26.71875
0,0,0,1,0,1,0,0,9,0.81,0.729,22.44375
0,1,0,0,0,1,0,0,19,3.61,6.859,31.0909090909091
1,1,0,0,0,1,0,0,3,0.09,0.027,15.8333333333333
0,0,0,1,0,1,0,0,25,6.25,15.625,7.125
0,1,0,0,0,1,0,0,8,0.64,0.512,16.03125
1,1,0,0,0,1,0,0,10,1,1,36.69375
0,0,0,1,0,1,0,0,14,1.96,2.744,17.8125
0,0,1,0,0,1,0,0,7,0.49,0.343,17.8125
0,0,0,1,0,1,0,0,8,0.64,0.512,11.875
0,1,0,0,0,1,0,0,2,0.04,0.008,7.41
0,0,0,1,0,1,0,0,13,1.69,2.197,8.90625
0,1,0,0,0,1,0,0,20,4,8,64.7727272727273
1,0,1,0,0,1,0,0,12.5,1.5625,1.953125,16.03125
0,1,0,0,0,1,0,0,14,1.96,2.744,12.825
1,0,1,0,0,1,0,0,6.5,0.4225,0.274625,8.90625
1,0,1,0,0,1,0,0,24,5.76,13.824,12.46875
1,0,0,1,0,1,0,0,12,1.44,1.728,7.125
1,0,1,0,0,1,0,0,5.5,0.3025,0.166375,5.625
0,0,0,1,0,1,0,0,31,9.61,29.791,14.25
0,0,0,1,0,1,0,0,28,7.84,21.952,8.90625
0,0,0,1,0,1,0,0,11,1.21,1.331,14.25
0,0,0,1,0,1,0,0,27,7.29,19.683,20.4121621621622
0,0,1,0,0,1,0,0,5.5,0.3025,0.166375,14.25
1,0,1,0,0,1,0,0,9,0.81,0.729,8.55
0,0,0,1,0,1,0,0,30,9,27,17.1
0,0,0,1,0,1,0,0,9,0.81,0.729,3.8
0,1,0,0,0,1,0,0,2,0.04,0.008,16.3875
0,0,0,1,0,1,0,0,7,0.49,0.343,8.90625
1,0,0,1,0,1,0,0,8,0.64,0.512,8.55
0,0,0,1,0,1,0,0,6,0.36,0.216,8.90625
0,0,0,1,0,1,0,0,9,0.81,0.729,5.37225
0,0,1,0,0,1,0,0,21.5,4.6225,9.938375,6.76875
0,0,1,0,0,1,0,0,12.5,1.5625,1.953125,26.71875
0,0,0,1,0,1,0,0,15,2.25,3.375,7.695
0,1,0,0,0,1,0,0,13,1.69,2.197,9.77142857142857
0,0,0,1,0,1,0,0,23,5.29,12.167,6.76875
1,0,1,0,0,1,0,0,19.5,3.8025,7.414875,12.46875
1,0,0,1,0,1,0,0,9,0.81,0.729,12.1125
1,0,0,1,0,1,0,0,29,8.41,24.389,5.46928571428571
1,0,1,0,0,1,0,0,4.5,0.2025,0.091125,12.35
0,1,0,0,0,1,0,0,14,1.96,2.744,17.6181818181818
0,0,1,0,0,1,0,0,5,0.25,0.125,5.7
0,0,1,0,0,1,0,0,9,0.81,0.729,9.5
1,0,0,1,0,1,0,0,19,3.61,6.859,8.19375
0,1,0,0,0,1,0,0,4,0.16,0.064,17.1
1,1,0,0,0,1,0,0,6,0.36,0.216,8.19375
1,1,0,0,0,1,0,0,12,1.44,1.728,16.98125
0,0,0,1,0,1,0,0,17,2.89,4.913,7.73571428571428
0,0,1,0,0,1,0,0,14.5,2.1025,3.048625,9.61875
0,0,1,0,0,1,0,0,8,0.64,0.512,15.8333333333333
0,0,0,1,0,1,0,0,12,1.44,1.728,9.77142857142857
0,1,0,0,0,1,0,0,2,0.04,0.008,3.25714285714286
1,1,0,0,0,1,0,0,26,6.76,17.576,14.9625
0,0,0,1,0,1,0,0,12,1.44,1.728,16.03125
1,0,0,1,0,1,0,0,25,6.25,15.625,13.0625
0,0,1,0,0,1,0,0,24,5.76,13.824,19.59375
0,0,0,1,0,1,0,0,16,2.56,4.096,8.55
0,0,0,1,0,1,0,0,14,1.96,2.744,14.25
1,0,0,1,0,1,0,0,11,1.21,1.331,8.55
0,0,0,1,0,1,0,0,7,0.49,0.343,6.05625
0,0,0,1,0,1,0,0,8,0.64,0.512,7.695
0,0,0,1,0,1,0,0,34,11.56,39.304,10.3319625
1,0,1,0,0,1,0,0,19,3.61,6.859,11.7166666666667
1,1,0,0,0,1,0,0,3,0.09,0.027,11.04375
1,0,0,1,0,1,0,0,34,11.56,39.304,11.75625
1,0,0,1,0,1,0,0,25,6.25,15.625,20.6625
0,0,1,0,0,1,0,0,28,7.84,21.952,12.9550636363636
0,0,1,0,0,1,0,0,29.5,8.7025,25.672375,28.5008142857143
0,1,0,0,0,1,0,0,2,0.04,0.008,17.8125
1,1,0,0,0,1,0,0,15,2.25,3.375,8.49519230769231
1,1,0,0,0,1,0,0,18,3.24,5.832,15.31875
1,1,0,0,0,1,0,0,11,1.21,1.331,11.75625
0,0,1,0,0,1,0,0,23.5,5.5225,12.977875,32.0625
1,1,0,0,0,1,0,0,2,0.04,0.008,15.39
0,0,0,1,0,1,0,0,9,0.81,0.729,16.245
1,1,0,0,0,1,0,0,25,6.25,15.625,17.8125
1,0,0,1,0,1,0,0,22,4.84,10.648,25.65
0,0,0,1,0,1,0,0,17,2.89,4.913,11.4
0,0,1,0,0,1,0,0,8.5,0.7225,0.614125,9.2625
1,0,1,0,0,1,0,0,4.5,0.2025,0.091125,10.6875
1,1,0,0,0,1,0,0,11,1.21,1.331,15.561
0,1,0,0,0,1,0,0,5,0.25,0.125,15.8333333333333
0,0,1,0,0,1,0,0,12.5,1.5625,1.953125,12.46875
1,1,0,0,0,1,0,0,3,0.09,0.027,19.59375
0,0,0,1,0,1,0,0,14,1.96,2.744,17.8125
1,1,0,0,0,1,0,0,16,2.56,4.096,20.3571428571429
0,1,0,0,0,1,0,0,6,0.36,0.216,8.76923076923077
1,0,1,0,0,1,0,0,4,0.16,0.064,17.8125
1,1,0,0,0,1,0,0,3,0.09,0.027,20.5833333333333
0,0,1,0,0,1,0,0,30.5,9.3025,28.372625,17.1
0,0,1,0,0,1,0,0,12.5,1.5625,1.953125,8.95714285714286
0,0,1,0,0,1,0,0,25.5,6.5025,16.581375,8.892
1,1,0,0,0,1,0,0,8,0.64,0.512,12.3975
0,0,0,1,0,1,0,0,21,4.41,9.261,13.18125
0,1,0,0,0,1,0,0,5,0.25,0.125,26.71875
0,0,0,1,0,1,0,0,10,1,1,11.75625
0,0,1,0,0,1,0,0,6.5,0.4225,0.274625,5.48076923076923
0,0,1,0,0,1,0,0,16,2.56,4.096,8.90625
1,0,0,1,0,1,0,0,17,2.89,4.913,7.125
0,0,0,1,0,1,0,0,19,3.61,6.859,5.5575
1,0,0,1,0,1,0,0,27,7.29,19.683,14.9625
1,0,1,0,0,1,0,0,33.5,11.2225,37.595375,12.46875
0,0,0,1,0,1,0,0,12,1.44,1.728,12.46875
0,0,1,0,0,1,0,0,9,0.81,0.729,6.175
1,0,1,0,0,1,0,0,13,1.69,2.197,8.22115384615384
0,0,1,0,0,1,0,0,15.5,2.4025,3.723875,11.856
0,0,0,1,0,1,0,0,17,2.89,4.913,11.4
1,0,1,0,0,1,0,0,7.5,0.5625,0.421875,6.85096153846154
1,1,0,0,0,1,0,0,4,0.16,0.064,14.25
0,1,0,0,0,1,0,0,8,0.64,0.512,12.35
1,1,0,0,0,1,0,0,10,1,1,8.90625
0,1,0,0,0,1,0,0,16,2.56,4.096,6.669
1,0,0,1,0,1,0,0,7,0.49,0.343,5.165625
0,1,0,0,0,1,0,0,19,3.61,6.859,22.8
1,1,0,0,0,1,0,0,11,1.21,1.331,37.40625
0,1,0,0,0,1,0,0,7,0.49,0.343,10.5857142857143
0,0,1,0,0,1,0,0,9.5,0.9025,0.857375,7.48125
0,1,0,0,0,1,0,0,10,1,1,13.5375
1,0,1,0,0,1,0,0,8.5,0.7225,0.614125,13.5375
0,1,0,0,0,1,0,0,11,1.21,1.331,20.5528846153846
0,0,0,1,0,1,0,0,13,1.69,2.197,13.89375
0,1,0,0,0,1,0,0,3,0.09,0.027,4.275
0,0,0,1,0,1,0,0,28,7.84,21.952,22.0875
0,1,0,0,0,1,0,0,6,0.36,0.216,10.6875
1,1,0,0,0,1,0,0,3,0.09,0.027,15.140625
0,0,1,0,0,1,0,0,23,5.29,12.167,20.6625
1,1,0,0,0,1,0,0,4,0.16,0.064,12.825
0,1,0,0,0,1,0,0,2,0.04,0.008,6.4125
1,1,0,0,0,1,0,0,28,7.84,21.952,20.235
0,0,0,1,0,1,0,0,15,2.25,3.375,8.55
1,0,1,0,0,1,0,0,6.5,0.4225,0.274625,9.975
1,0,0,1,0,1,0,0,24,5.76,13.824,15.8333333333333
1,1,0,0,0,1,0,0,6,0.36,0.216,12.46875
0,1,0,0,0,1,0,0,14,1.96,2.744,11.4
1,1,0,0,0,1,0,0,6,0.36,0.216,8.22115384615384
1,0,0,1,0,1,0,0,17,2.89,4.913,17.8125
1,0,1,0,0,1,0,0,12.5,1.5625,1.953125,3.20625
1,1,0,0,0,1,0,0,13,1.69,2.197,11.221875
1,0,1,0,0,1,0,0,7.5,0.5625,0.421875,11.04375
1,1,0,0,0,1,0,0,8,0.64,0.512,10.6875
0,1,0,0,0,1,0,0,3,0.09,0.027,10.33125
0,0,0,1,0,1,0,0,7,0.49,0.343,8.23333333333333
0,1,0,0,0,1,0,0,15,2.25,3.375,12.9545454545455
0,0,1,0,0,1,0,0,14,1.96,2.744,13.5375
0,0,1,0,0,1,0,0,13,1.69,2.197,9.91304347826087
0,0,0,1,0,1,0,0,21,4.41,9.261,15.5454545454546
0,0,1,0,0,1,0,0,21.5,4.6225,9.938375,13.4727272727273
0,0,0,1,0,1,0,0,25,6.25,15.625,11.97
0,0,0,1,0,1,0,0,13,1.69,2.197,14.25
1,0,1,0,0,1,0,0,24,5.76,13.824,16.3875
0,0,1,0,0,1,0,0,18.5,3.4225,6.331625,29.07
0,0,0,1,0,1,0,0,12,1.44,1.728,37.40625
1,1,0,0,0,1,0,0,4,0.16,0.064,16.3875
0,1,0,0,0,1,0,0,6,0.36,0.216,42.75
1,0,1,0,0,1,0,0,9.5,0.9025,0.857375,8.03846153846154
1,0,1,0,0,1,0,0,5.5,0.3025,0.166375,3.5625
1,1,0,0,0,1,0,0,19,3.61,6.859,23.15625
1,1,0,0,0,1,0,0,3,0.09,0.027,21.375
1,0,1,0,0,1,0,0,13,1.69,2.197,11.578125
0,0,1,0,0,1,0,0,24.5,6.0025,14.706125,28.5
1,1,0,0,0,1,0,0,21,4.41,9.261,28.5
1,0,1,0,0,1,0,0,5,0.25,0.125,8.55
0,1,0,0,0,1,0,0,7,0.49,0.343,12.46875
0,1,0,0,0,1,0,0,8,0.64,0.512,25.9090909090909
1,1,0,0,0,1,0,0,7,0.49,0.343,22.44375
0,0,0,1,0,1,0,0,11,1.21,1.331,26.71875
0,1,0,0,0,1,0,0,8,0.64,0.512,16.03125
0,0,1,0,0,1,0,0,5,0.25,0.125,16.03125
1,0,0,1,0,1,0,0,15,2.25,3.375,5.34375
1,1,0,0,0,1,0,0,5,0.25,0.125,10.6875
0,1,0,0,0,1,0,0,3,0.09,0.027,21.909375
0,1,0,0,0,1,0,0,22,4.84,10.648,98.8
1,0,1,0,0,1,0,0,31.5,9.9225,31.255875,7.88297872340426
1,1,0,0,0,1,0,0,11,1.21,1.331,19.7307692307692
0,1,0,0,0,1,0,0,4,0.16,0.064,34.2678571428571
1,0,1,0,0,1,0,0,12,1.44,1.728,4.9875
1,0,1,0,0,1,0,0,17,2.89,4.913,18.525
1,1,0,0,0,1,0,0,8,0.64,0.512,15.31875
1,1,0,0,0,1,0,0,22,4.84,10.648,12.6666666666667
1,1,0,0,0,1,0,0,23,5.29,12.167,27.075
0,0,1,0,0,1,0,0,23.5,5.5225,12.977875,21.375
0,0,0,1,0,1,0,0,7,0.49,0.343,17.1
0,0,1,0,0,1,0,0,14.5,2.1025,3.048625,10.6875
1,0,1,0,0,1,0,0,32.5,10.5625,34.328125,6.75
0,0,0,1,0,1,0,0,18,3.24,5.832,5.82954545454546
1,0,1,0,0,1,0,0,12.5,1.5625,1.953125,8.90625
1,1,0,0,0,1,0,0,13,1.69,2.197,24.9375
0,0,1,0,0,1,0,0,6.5,0.4225,0.274625,9.975
1,1,0,0,0,1,0,0,4,0.16,0.064,4.880625
0,1,0,0,0,1,0,0,3,0.09,0.027,13.6436170212766
0,0,0,1,0,1,0,0,14,1.96,2.744,7.8375
1,1,0,0,0,1,0,0,4,0.16,0.064,17.1
0,1,0,0,0,1,0,0,7,0.49,0.343,19.95
1,0,1,0,0,1,0,0,5,0.25,0.125,19.59375
0,1,0,0,0,1,0,0,5,0.25,0.125,9.29347826086956
0,0,0,1,0,1,0,0,32,10.24,32.768,11.4
0,0,0,1,0,1,0,0,29,8.41,24.389,21.01875
0,0,0,1,0,1,0,0,34,11.56,39.304,8.90625
1,0,0,1,0,1,0,0,7,0.49,0.343,19.59375
1,1,0,0,0,1,0,0,18,3.24,5.832,14.25
1,0,1,0,0,1,0,0,24.5,6.0025,14.706125,17.4166666666667
0,0,0,1,0,1,0,0,6,0.36,0.216,11.0833333333333
1,1,0,0,0,1,0,0,29,8.41,24.389,4.68214285714286
0,0,1,0,0,1,0,0,4.5,0.2025,0.091125,5.7
1,0,0,1,0,1,0,0,10,1,1,8.55
1,1,0,0,0,1,0,0,5,0.25,0.125,29.925
0,0,0,1,0,1,0,0,33,10.89,35.937,9.61875
0,0,0,1,0,1,0,0,20,4,8,13.18125
0,0,0,1,0,1,0,0,24,5.76,13.824,6.76875
0,0,0,1,0,1,0,0,8,0.64,0.512,12.46875
0,1,0,0,0,1,0,0,3,0.09,0.027,12.46875
1,0,0,1,0,1,0,0,19,3.61,6.859,9.61875
0,0,0,1,0,1,0,0,15,2.25,3.375,8.55
1,1,0,0,0,1,0,0,9,0.81,0.729,8.892
1,0,1,0,0,1,0,0,18,3.24,5.832,11.75625
0,0,1,0,0,1,0,0,28.5,8.1225,23.149125,19.59375
0,1,0,0,0,1,0,0,6,0.36,0.216,13.8225
1,0,1,0,0,1,0,0,18,3.24,5.832,14.25
0,0,1,0,0,1,0,0,11.5,1.3225,1.520875,12.3913043478261
0,1,0,0,0,1,0,0,14,1.96,2.744,42.75
1,1,0,0,0,1,0,0,22,4.84,10.648,49.305
0,0,0,1,0,1,0,0,15,2.25,3.375,7.8375
1,1,0,0,0,1,0,0,2,0.04,0.008,12.46875
0,0,1,0,0,1,0,0,9,0.81,0.729,13.5375
0,0,1,0,0,1,0,0,10.5,1.1025,1.157625,23.15625
0,0,1,0,0,1,0,0,10,1,1,35.625
1,1,0,0,0,1,0,0,2,0.04,0.008,10.509375
1,1,0,0,0,1,0,0,2,0.04,0.008,24.9375
0,0,0,1,0,1,0,0,32,10.24,32.768,45.0818181818182
0,0,1,0,0,1,0,0,21,4.41,9.261,9.2625
1,0,1,0,0,1,0,0,11,1.21,1.331,16.4666666666667
0,1,0,0,0,1,0,0,25,6.25,15.625,66.975
0,0,1,0,0,1,0,0,16.5,2.7225,4.492125,14.25
1,0,1,0,0,1,0,0,32,10.24,32.768,12.825
1,1,0,0,0,1,0,0,17,2.89,4.913,26.71875
0,0,1,0,0,1,0,0,32,10.24,32.768,12.46875
0,1,0,0,0,1,0,0,25,6.25,15.625,5.25
0,0,1,0,0,1,0,0,5.5,0.3025,0.166375,14.25
1,0,1,0,0,1,0,0,20.5,4.2025,8.615125,10.6875
0,0,0,1,0,1,0,0,27,7.29,19.683,4.275
0,1,0,0,0,1,0,0,29,8.41,24.389,25.65
0,0,0,1,0,1,0,0,20,4,8,21.375
0,0,0,1,0,1,0,0,11,1.21,1.331,14.9625
0,0,0,1,0,1,0,0,34,11.56,39.304,14.25
0,0,1,0,0,1,0,0,25.5,6.5025,16.581375,11.221875
0,1,0,0,0,1,0,0,22,4.84,10.648,13.5375
1,0,1,0,0,1,0,0,9,0.81,0.729,32.6545875
1,1,0,0,0,1,0,0,6,0.36,0.216,7.125
0,1,0,0,0,1,0,0,16,2.56,4.096,17.8125
1,0,0,1,0,1,0,0,21,4.41,9.261,18.88125
0,0,1,0,0,1,0,0,10.5,1.1025,1.157625,17.45625
1,0,0,1,0,1,0,0,18,3.24,5.832,10.6875
1,0,0,1,0,1,0,0,6,0.36,0.216,10.45
1,0,0,1,0,1,0,0,18,3.24,5.832,12.1125
1,1,0,0,0,1,0,0,9,0.81,0.729,20.6625
0,0,0,1,0,1,0,0,17,2.89,4.913,16.03125
1,0,1,0,0,1,0,0,28,7.84,21.952,24.2897727272727
0,1,0,0,0,1,0,0,8,0.64,0.512,12.1125
1,0,0,1,0,1,0,0,10,1,1,15.8333333333333
1,0,0,1,0,1,0,0,20,4,8,16.03125
0,0,1,0,0,1,0,0,23,5.29,12.167,35.625
0,0,1,0,0,1,0,0,19.5,3.8025,7.414875,14.25
1,1,0,0,0,1,0,0,5,0.25,0.125,22.1666666666667
0,1,0,0,0,1,0,0,13,1.69,2.197,85.5
0,0,0,1,0,1,0,0,32,10.24,32.768,3.313125
0,0,1,0,0,1,0,0,12.5,1.5625,1.953125,24.9375
1,0,1,0,0,1,0,0,6.5,0.4225,0.274625,8.55
0,0,1,0,0,1,0,0,9.5,0.9025,0.857375,17.8125
1,0,1,0,0,1,0,0,8.5,0.7225,0.614125,10.865625
1,0,1,0,0,1,0,0,9.5,0.9025,0.857375,10.6875
0,0,1,0,0,1,0,0,9,0.81,0.729,19.0848214285714
0,1,0,0,0,1,0,0,16,2.56,4.096,35.625
0,0,1,0,0,1,0,0,19,3.61,6.859,17.5908333333333
1,0,1,0,0,1,0,0,15.5,2.4025,3.723875,6.00535714285714
1,0,1,0,0,1,0,0,32,10.24,32.768,15.675
1,0,0,1,0,1,0,0,9,0.81,0.729,40.7142857142857
1,0,1,0,0,1,0,0,10.5,1.1025,1.157625,13.0285714285714
